fio,faculty,title,degree
Сидоров И.К.,ИТМО,доцент,
Иванов З.Т.,ФФ,доцент,
Алексеев Ж.Р.,ФФ,доцент,
Смирнов В.И.,ФМиМ,профессор,к.н.
Иванов М.Ю.,ФМиМ,профессор,д.н.
Кузнецов М.Ю.,ФМиМ,профессор,д.н.
Сидоров Ж.Р.,ФМиМ,профессор,
Лебедева К.М.,ФМиЕН,профессор,д.н.
Козлов Е.П.,ФИВТ,профессор,д.н.
Козлов В.И.,ФФ,ассистент,
Кузнецов Г.Н.,ФМиМ,доцент,д.н.
Лебедев М.Ю.,ИТМО,доцент,д.н.
Новиков Б.В.,ФУПМ,,д.н.
Алексеев Ж.Р.,ФМиЕН,доцент,д.н.
Семенов Ж.Р.,ФИТ,доцент,к.н.
Козлов Д.С.,ФУПМ,профессор,д.н.
Лебедева И.К.,ФИТ,профессор,
Семенов К.М.,ФИВТ,доцент,к.н.
Морозов А.А.,ФЭТ,ассистент,
Лебедев Ж.Р.,ФФ,доцент,
Иванов И.К.,ФИВТ,ассистент,
Соколов Ж.Р.,ФИТ,профессор,к.н.
Лебедева Б.В.,ФФ,профессор,к.н.
Новиков В.И.,ФИТ,,д.н.
Семенов К.М.,ФИТ,профессор,к.н.
Иванов К.М.,ФЭТ,,д.н.
Иванов В.И.,ФУПМ,доцент,к.н.
Иванов А.А.,ИТМО,ассистент,к.н.
Соколов З.Т.,ФРТ,профессор,
Сидоров М.Ю.,ФМиМ,профессор,д.н.
Кузнецов И.К.,ФИВТ,доцент,д.н.
Иванов Л.О.,ФФ,,
Морозов И.К.,ФМиМ,профессор,к.н.
Петров Г.Н.,ФМиЕН,доцент,
Волков Д.С.,ФФ,доцент,к.н.
Лебедев Д.С.,ФПМИ,профессор,
Петров Л.О.,ФМиЕН,доцент,д.н.
Лебедев Д.С.,ФИТ,,к.н.
Петров М.Ю.,ФУПМ,ассистент,к.н.
Новиков З.Т.,ФИТ,,
Козлов А.А.,ФИВТ,доцент,д.н.
Сидоров Е.П.,ФПМИ,доцент,
Новиков Ж.Р.,ФРТ,доцент,д.н.
Семенов М.Ю.,ФМиЕН,профессор,к.н.
Сидоров З.Т.,ФРТ,ассистент,к.н.
Егоров Л.О.,ФМиМ,,д.н.
Сидоров И.К.,ФПМИ,доцент,к.н.
Лебедев А.А.,ФИТ,,д.н.
Попов Е.П.,ФЭТ,,д.н.
Козлов И.К.,ФПМИ,профессор,д.н.
Волков И.К.,ФИТ,,д.н.
Петров И.К.,ФФ,,
Семенов В.И.,ФРТ,,
Морозов Б.В.,ФФ,доцент,
Петров И.К.,ФЭТ,профессор,д.н.
Иванов К.М.,ФРТ,,
Кузнецов А.А.,ФМиЕН,ассистент,д.н.
Соколов А.А.,ИТМО,ассистент,д.н.
Кузнецов Б.В.,ФИВТ,доцент,к.н.
Морозов К.М.,ФУПМ,профессор,
Алексеев Л.О.,ФИВТ,профессор,
Сидоров Ж.Р.,ФИТ,доцент,
Соколов Б.В.,ФИТ,доцент,д.н.
Кузнецов В.И.,ФИТ,профессор,д.н.
Смирнов Д.С.,ФРТ,,д.н.
Иванов М.Ю.,ФРТ,,
Алексеев Л.О.,ФПМИ,профессор,к.н.
Семенов М.Ю.,ФИТ,ассистент,д.н.
Алексеев А.А.,ФМиМ,ассистент,
Соколов К.М.,ФМиЕН,профессор,д.н.
Соколов М.Ю.,ФФ,ассистент,
Соколов Д.С.,ФПМИ,ассистент,д.н.
Петров Б.В.,ФИВТ,,к.н.
Сидоров Д.С.,ФПМИ,профессор,к.н.
Новиков Л.О.,ФФ,ассистент,д.н.
Петров Л.О.,ФРТ,,д.н.
Иванов И.К.,ФМиМ,,
Волков И.К.,ФИТ,ассистент,
Семенов Д.С.,ИТМО,профессор,к.н.
Петров М.Ю.,ФМиМ,доцент,д.н.
Иванов Б.В.,ФМиЕН,доцент,
Волков Д.С.,ФРТ,профессор,к.н.
Иванов К.М.,ФМиМ,ассистент,к.н.
Соколов Г.Н.,ФУПМ,профессор,к.н.
Волков Г.Н.,ФЭТ,,к.н.
Петров З.Т.,ИТМО,ассистент,к.н.
Лебедева Г.Н.,ФИВТ,,
Алексеев З.Т.,ФПМИ,ассистент,д.н.
Козлов Д.С.,ФФ,ассистент,к.н.
Лебедев В.И.,ФРТ,доцент,к.н.
Волков Е.П.,ИТМО,ассистент,к.н.
Лебедев Л.О.,ФИВТ,профессор,д.н.
Иванов И.К.,ФМиЕН,доцент,
Козлов Д.С.,ФИТ,доцент,
Сидоров Ж.Р.,ФПМИ,доцент,д.н.
Сидоров И.К.,ФИТ,,д.н.
Иванов И.К.,ИТМО,доцент,д.н.
Кузнецов М.Ю.,ФИТ,профессор,
Егоров М.Ю.,ФМиЕН,,д.н.
Морозов К.М.,ФПМИ,профессор,к.н.
Иванов К.М.,ФМиЕН,доцент,
Волков Е.П.,ФПМИ,доцент,д.н.
Смирнов З.Т.,ФИТ,,д.н.
Иванов З.Т.,ФМиМ,ассистент,к.н.
Морозов З.Т.,ФИТ,доцент,к.н.
Лебедев И.К.,ФПМИ,профессор,
Новиков Б.В.,ФМиМ,ассистент,
Лебедев Ж.Р.,ФПМИ,доцент,к.н.
Козлов Ж.Р.,ФМиЕН,доцент,д.н.
Иванов З.Т.,ФФ,доцент,к.н.
Козлов З.Т.,ФУПМ,,к.н.
Лебедев А.А.,ФРТ,доцент,
Новиков Ж.Р.,ИТМО,доцент,д.н.
Сидоров А.А.,ФЭТ,,д.н.
Лебедева К.М.,ФФ,ассистент,к.н.
Попов Д.С.,ФЭТ,профессор,к.н.
Иванов А.А.,ФМиЕН,доцент,
Петров К.М.,ФИТ,профессор,к.н.
Иванов Е.П.,ФИВТ,ассистент,д.н.
Волков Г.Н.,ФИТ,профессор,
Лебедева Г.Н.,ФМиМ,доцент,
Смирнов Л.О.,ФМиЕН,профессор,д.н.
Волков Ж.Р.,ФИТ,ассистент,
Попов В.И.,ФИВТ,профессор,д.н.
Новиков Г.Н.,ФУПМ,ассистент,к.н.
Иванов Д.С.,ФУПМ,ассистент,к.н.
Кузнецов Л.О.,ФИТ,доцент,к.н.
Семенов Е.П.,ФМиЕН,доцент,д.н.
Лебедева К.М.,ФИВТ,ассистент,к.н.
Егоров В.И.,ИТМО,доцент,
Кузнецов Л.О.,ФМиМ,профессор,д.н.
Попов В.И.,ФЭТ,ассистент,д.н.
Новиков Г.Н.,ФПМИ,профессор,д.н.
Сидоров З.Т.,ФМиМ,ассистент,
Иванов М.Ю.,ФМиЕН,доцент,д.н.
Семенов Е.П.,ФИТ,доцент,д.н.
Кузнецов А.А.,ФРТ,ассистент,
Кузнецов М.Ю.,ФИВТ,доцент,д.н.
Попов Д.С.,ФПМИ,ассистент,
Алексеев Ж.Р.,ФИВТ,профессор,к.н.
Егоров Б.В.,ФФ,доцент,к.н.
Волков В.И.,ФМиЕН,профессор,к.н.
Алексеев Л.О.,ФМиМ,ассистент,д.н.
Кузнецов З.Т.,ФИТ,профессор,д.н.
Иванов З.Т.,ФРТ,профессор,к.н.
Новиков М.Ю.,ФФ,ассистент,д.н.
Иванов М.Ю.,ФРТ,,
Козлов Г.Н.,ФИВТ,,к.н.
Сидоров Б.В.,ИТМО,профессор,
Иванов Г.Н.,ИТМО,ассистент,к.н.
Попов Е.П.,ФРТ,ассистент,к.н.
Алексеев И.К.,ФИВТ,профессор,
Козлов Д.С.,ФФ,ассистент,
Иванов Л.О.,ФМиЕН,ассистент,
Иванов К.М.,ФМиЕН,профессор,
Новиков К.М.,ФЭТ,,д.н.
Лебедев И.К.,ФРТ,ассистент,д.н.
Соколов А.А.,ФУПМ,доцент,к.н.
Морозов Ж.Р.,ФЭТ,доцент,
Соколов Ж.Р.,ФЭТ,,
Семенов Е.П.,ФПМИ,ассистент,д.н.
Лебедев И.К.,ФЭТ,профессор,
Лебедева Д.С.,ФРТ,ассистент,
Волков М.Ю.,ИТМО,профессор,д.н.
Егоров Г.Н.,ФУПМ,ассистент,к.н.
Лебедев К.М.,ФФ,,к.н.
Козлов З.Т.,ФМиМ,ассистент,д.н.
Смирнов Л.О.,ИТМО,ассистент,д.н.
Алексеев З.Т.,ФМиЕН,ассистент,
Иванов Л.О.,ФИТ,профессор,д.н.
Попов А.А.,ФИВТ,профессор,
Петров Ж.Р.,ФИТ,доцент,к.н.
Смирнов Л.О.,ФУПМ,доцент,д.н.
Козлов Д.С.,ИТМО,доцент,к.н.
Новиков Б.В.,ФМиМ,,д.н.
Алексеев Г.Н.,ФЭТ,профессор,к.н.
Новиков Г.Н.,ФУПМ,ассистент,д.н.
Кузнецов В.И.,ФУПМ,доцент,д.н.
Морозов М.Ю.,ФФ,доцент,
Попов Д.С.,ФМиЕН,доцент,д.н.
Семенов И.К.,ФМиМ,,
Алексеев М.Ю.,ФМиМ,ассистент,д.н.
Сидоров Д.С.,ФИВТ,профессор,к.н.
Алексеев А.А.,ФРТ,ассистент,д.н.
Новиков Ж.Р.,ФФ,доцент,
Лебедев Ж.Р.,ФМиМ,доцент,
Сидоров Г.Н.,ФИТ,ассистент,
Егоров З.Т.,ФПМИ,профессор,д.н.
Сидоров В.И.,ИТМО,профессор,
Попов Г.Н.,ФМиЕН,доцент,к.н.
Соколов Л.О.,ФУПМ,доцент,
Егоров А.А.,ФЭТ,,д.н.
Кузнецов З.Т.,ФФ,профессор,к.н.
Алексеев Д.С.,ФИТ,доцент,
Попов А.А.,ФРТ,профессор,
Егоров В.И.,ФИВТ,профессор,
Семенов В.И.,ФУПМ,доцент,к.н.
Лебедев Б.В.,ФМиЕН,доцент,к.н.
Морозов Ж.Р.,ФФ,,
Семенов Д.С.,ФУПМ,,
Кузнецов К.М.,ФФ,,к.н.
Волков И.К.,ФМиЕН,доцент,к.н.
Лебедев В.И.,ФФ,доцент,
Лебедева З.Т.,ФИВТ,доцент,
Лебедева Л.О.,ФПМИ,профессор,к.н.
Петров К.М.,ФУПМ,,д.н.
Петров А.А.,ИТМО,ассистент,д.н.
Морозов Г.Н.,ФРТ,профессор,д.н.
Лебедев Л.О.,ФПМИ,,д.н.
Семенов Е.П.,ФПМИ,профессор,
Смирнов Г.Н.,ФЭТ,доцент,д.н.
Попов З.Т.,ФФ,доцент,д.н.
Семенов З.Т.,ФМиЕН,,к.н.
Лебедева К.М.,ФРТ,,
Лебедев З.Т.,ФИВТ,ассистент,к.н.
Алексеев Ж.Р.,ФЭТ,,
Сидоров Е.П.,ФФ,ассистент,д.н.
Петров И.К.,ФПМИ,доцент,к.н.
Сидоров Д.С.,ФФ,ассистент,д.н.
Соколов М.Ю.,ФМиЕН,доцент,
Козлов Б.В.,ФУПМ,,
Попов А.А.,ФЭТ,ассистент,д.н.
Иванов Л.О.,ФУПМ,профессор,к.н.
Новиков Е.П.,ФЭТ,доцент,
Кузнецов А.А.,ФРТ,профессор,
Соколов Ж.Р.,ФМиЕН,,д.н.
Сидоров Г.Н.,ФУПМ,ассистент,к.н.
Сидоров Г.Н.,ФЭТ,ассистент,
Смирнов Ж.Р.,ФИТ,ассистент,д.н.
Морозов В.И.,ФИТ,доцент,д.н.
Лебедева Г.Н.,ФРТ,профессор,д.н.
Алексеев Ж.Р.,ФМиМ,профессор,
Петров Г.Н.,ФПМИ,доцент,
Морозов И.К.,ФПМИ,доцент,к.н.
Кузнецов Л.О.,ФРТ,ассистент,
Лебедев Л.О.,ФРТ,доцент,д.н.
Семенов Г.Н.,ФУПМ,,
Кузнецов Б.В.,ИТМО,доцент,
Козлов Ж.Р.,ФИТ,доцент,
Сидоров Д.С.,ИТМО,,д.н.
Волков А.А.,ФУПМ,профессор,
Иванов Б.В.,ФИТ,,д.н.
Алексеев К.М.,ФМиЕН,доцент,д.н.
Соколов А.А.,ФУПМ,профессор,д.н.
Волков А.А.,ИТМО,ассистент,
Алексеев К.М.,ФРТ,ассистент,д.н.
Новиков И.К.,ФЭТ,профессор,к.н.
Сидоров А.А.,ФРТ,доцент,д.н.
Волков Б.В.,ФИТ,ассистент,к.н.
Лебедев В.И.,ФРТ,ассистент,д.н.
Сидоров Б.В.,ФИТ,ассистент,д.н.
Смирнов Е.П.,ФИТ,,д.н.
Кузнецов Б.В.,ИТМО,профессор,
Егоров В.И.,ФРТ,доцент,д.н.
Лебедева Б.В.,ФМиМ,ассистент,
Егоров З.Т.,ФИТ,,д.н.
Иванов А.А.,ФМиМ,,
Волков В.И.,ФРТ,ассистент,
Егоров К.М.,ФМиЕН,,к.н.
Соколов В.И.,ФРТ,доцент,д.н.
Алексеев Ж.Р.,ФПМИ,доцент,
Егоров Б.В.,ФМиМ,ассистент,
Иванов Г.Н.,ФМиМ,профессор,к.н.
Соколов М.Ю.,ФУПМ,ассистент,
Соколов З.Т.,ФФ,,д.н.
Лебедева И.К.,ФЭТ,доцент,
Волков З.Т.,ИТМО,ассистент,к.н.
Петров В.И.,ФИВТ,профессор,
Новиков Е.П.,ИТМО,,д.н.
Смирнов К.М.,ФПМИ,доцент,
Волков А.А.,ФФ,,
Новиков Б.В.,ФПМИ,ассистент,к.н.
Козлов А.А.,ФПМИ,доцент,к.н.
Алексеев Б.В.,ФУПМ,,д.н.
Смирнов Ж.Р.,ФПМИ,доцент,д.н.
Новиков Е.П.,ФФ,ассистент,
Сидоров В.И.,ФПМИ,доцент,к.н.
Новиков И.К.,ФУПМ,,д.н.
Морозов А.А.,ИТМО,,
Морозов Г.Н.,ФПМИ,ассистент,д.н.
Морозов Ж.Р.,ФМиМ,доцент,
Попов А.А.,ФИВТ,профессор,д.н.
Петров А.А.,ФФ,,к.н.
Новиков А.А.,ИТМО,ассистент,к.н.
Козлов К.М.,ФМиЕН,доцент,д.н.
Алексеев Б.В.,ФУПМ,профессор,д.н.
Морозов Л.О.,ФИТ,профессор,к.н.
Соколов А.А.,ФЭТ,,
Егоров Е.П.,ФИВТ,,д.н.
Козлов Г.Н.,ФМиМ,ассистент,д.н.
Лебедев И.К.,ФФ,доцент,д.н.
Семенов Ж.Р.,ФПМИ,ассистент,к.н.
Егоров Д.С.,ФЭТ,ассистент,к.н.
Новиков И.К.,ФМиЕН,ассистент,к.н.
Морозов М.Ю.,ФУПМ,доцент,
Сидоров Л.О.,ФУПМ,,д.н.
Попов Б.В.,ФФ,ассистент,к.н.
Егоров А.А.,ФИТ,,к.н.
Алексеев Л.О.,ФЭТ,,д.н.
Соколов М.Ю.,ФИВТ,профессор,к.н.
Попов М.Ю.,ФИВТ,,д.н.
Волков Б.В.,ФРТ,,к.н.
Кузнецов Л.О.,ФМиЕН,профессор,
Козлов В.И.,ФУПМ,доцент,
Смирнов Д.С.,ФПМИ,ассистент,д.н.
Лебедева Г.Н.,ФМиЕН,ассистент,д.н.
Семенов Д.С.,ФРТ,доцент,к.н.
Кузнецов Д.С.,ФИТ,доцент,
Кузнецов Е.П.,ФФ,,
Иванов К.М.,ФЭТ,профессор,д.н.
Морозов Л.О.,ИТМО,доцент,к.н.
Смирнов И.К.,ФИТ,ассистент,к.н.
Иванов К.М.,ФПМИ,,д.н.
Попов В.И.,ФМиМ,ассистент,
Соколов Д.С.,ФИВТ,ассистент,д.н.
Морозов И.К.,ФУПМ,доцент,
Егоров Б.В.,ФРТ,профессор,
Новиков А.А.,ФИВТ,,д.н.
Морозов Е.П.,ИТМО,доцент,к.н.
Соколов А.А.,ФРТ,профессор,
Морозов Д.С.,ФРТ,доцент,
Сидоров Л.О.,ФИТ,профессор,
Новиков Ж.Р.,ФМиМ,ассистент,д.н.
Лебедева И.К.,ФМиЕН,доцент,
Попов Д.С.,ФМиМ,ассистент,
Семенов М.Ю.,ФИТ,доцент,
Лебедева М.Ю.,ИТМО,ассистент,к.н.
Попов И.К.,ФРТ,профессор,к.н.
Иванов З.Т.,ФЭТ,ассистент,д.н.
Морозов Б.В.,ФЭТ,доцент,д.н.
Новиков К.М.,ФЭТ,ассистент,к.н.
Егоров З.Т.,ФУПМ,доцент,к.н.
Кузнецов М.Ю.,ФФ,доцент,д.н.
Соколов И.К.,ФМиМ,профессор,
Петров К.М.,ФИТ,профессор,к.н.
Смирнов В.И.,ИТМО,ассистент,д.н.
Сидоров Е.П.,ФИТ,доцент,
Иванов И.К.,ФМиЕН,,к.н.
Егоров А.А.,ФРТ,ассистент,к.н.
Волков В.И.,ФИТ,ассистент,к.н.
Алексеев И.К.,ФМиЕН,доцент,д.н.
Лебедева М.Ю.,ИТМО,ассистент,д.н.
Морозов Б.В.,ФМиМ,,д.н.
Иванов Е.П.,ИТМО,профессор,д.н.
Алексеев Ж.Р.,ИТМО,,д.н.
Смирнов И.К.,ФФ,ассистент,к.н.
Лебедев К.М.,ФИВТ,доцент,
Попов Д.С.,ФМиМ,ассистент,к.н.
Козлов Д.С.,ФЭТ,ассистент,к.н.
Соколов Л.О.,ФЭТ,профессор,д.н.
Волков А.А.,ФИВТ,,
Семенов К.М.,ФФ,доцент,к.н.
Иванов М.Ю.,ФПМИ,,д.н.
Смирнов М.Ю.,ФУПМ,ассистент,к.н.
Петров Е.П.,ФМиМ,доцент,к.н.
Алексеев К.М.,ФИВТ,ассистент,
Иванов В.И.,ФПМИ,,
Иванов З.Т.,ФФ,ассистент,
Лебедев Л.О.,ФМиМ,профессор,
Смирнов А.А.,ФИТ,ассистент,д.н.
Кузнецов А.А.,ФМиЕН,профессор,
Лебедева А.А.,ФИТ,профессор,д.н.
Лебедева З.Т.,ФУПМ,доцент,д.н.
Алексеев Б.В.,ФИТ,ассистент,к.н.
Семенов Л.О.,ФФ,профессор,д.н.
Иванов Д.С.,ФИТ,доцент,
Новиков З.Т.,ФПМИ,ассистент,д.н.
Соколов Б.В.,ФИТ,доцент,к.н.
Кузнецов З.Т.,ФПМИ,доцент,к.н.
Лебедева И.К.,ФМиМ,,
Семенов З.Т.,ИТМО,доцент,
Козлов Г.Н.,ФУПМ,ассистент,к.н.
Новиков З.Т.,ФРТ,,к.н.
Кузнецов В.И.,ФМиЕН,,
Лебедева А.А.,ФФ,,к.н.
Смирнов Г.Н.,ФМиМ,,д.н.
Петров А.А.,ФМиМ,ассистент,д.н.
Егоров А.А.,ФМиЕН,доцент,к.н.
Смирнов Е.П.,ФУПМ,профессор,
Семенов В.И.,ФРТ,доцент,д.н.
Лебедева М.Ю.,ФФ,доцент,
Егоров Е.П.,ФИТ,профессор,
Иванов А.А.,ИТМО,профессор,д.н.
Кузнецов Д.С.,ФИВТ,,
Соколов Л.О.,ФМиЕН,ассистент,д.н.
Алексеев М.Ю.,ФМиЕН,профессор,
Сидоров А.А.,ФИВТ,ассистент,д.н.
Сидоров Д.С.,ФЭТ,доцент,
Сидоров И.К.,ФМиМ,доцент,к.н.
Козлов К.М.,ФЭТ,профессор,
Алексеев Л.О.,ФУПМ,профессор,к.н.
Петров В.И.,ФИТ,профессор,к.н.
Лебедева Ж.Р.,ФРТ,профессор,д.н.
Кузнецов М.Ю.,ФИВТ,,к.н.
Попов Е.П.,ФИТ,ассистент,
Соколов Г.Н.,ФУПМ,доцент,
Лебедев Г.Н.,ФИВТ,профессор,д.н.
Кузнецов Д.С.,ФИВТ,профессор,
Петров Б.В.,ФПМИ,профессор,
Лебедева Е.П.,ИТМО,профессор,
Кузнецов З.Т.,ФЭТ,ассистент,д.н.
Морозов З.Т.,ФФ,ассистент,д.н.
Смирнов М.Ю.,ФРТ,профессор,д.н.
Егоров Б.В.,ФМиМ,ассистент,к.н.
Морозов И.К.,ФМиЕН,,д.н.
Егоров Л.О.,ФЭТ,ассистент,д.н.
Волков Л.О.,ФИТ,профессор,д.н.
Новиков Б.В.,ФЭТ,ассистент,д.н.
Волков З.Т.,ФЭТ,,д.н.
Попов В.И.,ИТМО,доцент,д.н.
Алексеев Л.О.,ФИТ,доцент,к.н.
Сидоров И.К.,ФПМИ,,к.н.
Кузнецов Г.Н.,ФИТ,ассистент,
Волков Ж.Р.,ФЭТ,профессор,к.н.
Егоров Ж.Р.,ФМиЕН,,
Алексеев К.М.,ФУПМ,профессор,д.н.
Козлов З.Т.,ИТМО,,
Новиков Б.В.,ФУПМ,доцент,
Егоров Б.В.,ФРТ,,д.н.
Новиков К.М.,ФЭТ,доцент,д.н.
Алексеев Е.П.,ФИТ,ассистент,д.н.
Лебедев Л.О.,ФМиЕН,ассистент,д.н.
Семенов Б.В.,ФИТ,профессор,к.н.
Волков М.Ю.,ФИВТ,,к.н.
Смирнов Б.В.,ФЭТ,ассистент,
Морозов Е.П.,ФИВТ,профессор,к.н.
Егоров Л.О.,ФМиМ,доцент,
Соколов Ж.Р.,ФРТ,доцент,
Егоров Б.В.,ФИТ,ассистент,
Попов Б.В.,ФИВТ,,д.н.
Алексеев М.Ю.,ФИТ,ассистент,к.н.
Смирнов Г.Н.,ФИВТ,доцент,д.н.
Морозов М.Ю.,ФРТ,профессор,д.н.
Петров Е.П.,ФМиМ,профессор,к.н.
Волков Л.О.,ФФ,ассистент,
Лебедева Е.П.,ФПМИ,профессор,
Попов М.Ю.,ИТМО,профессор,к.н.
Морозов К.М.,ФПМИ,доцент,д.н.
Соколов А.А.,ФУПМ,,к.н.
Семенов З.Т.,ФИТ,профессор,к.н.
Козлов З.Т.,ФМиЕН,доцент,к.н.
Смирнов А.А.,ФИВТ,профессор,
Морозов М.Ю.,ИТМО,доцент,к.н.
Соколов З.Т.,ФРТ,доцент,
Волков Б.В.,ФМиМ,профессор,д.н.
Козлов Ж.Р.,ИТМО,ассистент,к.н.
Петров З.Т.,ФИВТ,доцент,к.н.
Кузнецов М.Ю.,ИТМО,,д.н.
Петров А.А.,ФУПМ,доцент,д.н.
Егоров Е.П.,ФЭТ,,к.н.
Козлов Г.Н.,ФИВТ,доцент,к.н.
Лебедева К.М.,ФУПМ,профессор,
Смирнов Е.П.,ФЭТ,доцент,д.н.
Козлов Г.Н.,ФМиЕН,профессор,к.н.
Новиков К.М.,ФИВТ,ассистент,к.н.
Алексеев М.Ю.,ФМиЕН,профессор,д.н.
Петров А.А.,ИТМО,,
Сидоров В.И.,ИТМО,профессор,д.н.
Сидоров Л.О.,ФИТ,доцент,к.н.
Иванов Д.С.,ФИТ,ассистент,д.н.
Морозов Д.С.,ФПМИ,,
Семенов З.Т.,ИТМО,профессор,к.н.
Новиков В.И.,ФИВТ,ассистент,
Семенов Г.Н.,ФИТ,доцент,д.н.
Егоров Ж.Р.,ФМиЕН,ассистент,д.н.
Смирнов Л.О.,ФИВТ,доцент,к.н.
Иванов Л.О.,ФПМИ,доцент,к.н.
Алексеев Б.В.,ФМиМ,ассистент,д.н.
Новиков З.Т.,ФРТ,профессор,д.н.
Петров В.И.,ФИВТ,профессор,д.н.
Кузнецов Ж.Р.,ФЭТ,доцент,к.н.
Козлов А.А.,ФЭТ,доцент,к.н.
Иванов Г.Н.,ФПМИ,,
Семенов М.Ю.,ФМиМ,,к.н.
Лебедев З.Т.,ФМиМ,,
Морозов М.Ю.,ФМиЕН,профессор,д.н.
Петров З.Т.,ФУПМ,профессор,
Лебедев А.А.,ФМиЕН,,
Петров Г.Н.,ФМиЕН,,д.н.
Лебедева Л.О.,ФМиЕН,профессор,к.н.
Сидоров Д.С.,ФЭТ,доцент,к.н.
Алексеев Ж.Р.,ФМиМ,профессор,д.н.
Морозов В.И.,ФФ,,
Петров М.Ю.,ФРТ,,д.н.
Козлов Ж.Р.,ФМиМ,,
Соколов Л.О.,ФФ,профессор,к.н.
Сидоров Б.В.,ФУПМ,,д.н.
Петров И.К.,ИТМО,доцент,д.н.
Иванов В.И.,ФМиМ,ассистент,
Смирнов З.Т.,ФФ,ассистент,д.н.
Петров Д.С.,ФИВТ,доцент,д.н.
Морозов К.М.,ФЭТ,,д.н.
Алексеев З.Т.,ФИВТ,профессор,к.н.
Егоров Б.В.,ФПМИ,,д.н.
Соколов Л.О.,ФУПМ,ассистент,
Попов Б.В.,ФМиМ,доцент,
Иванов Ж.Р.,ФЭТ,,д.н.
Волков Ж.Р.,ФЭТ,ассистент,к.н.
Попов Г.Н.,ИТМО,доцент,
Сидоров Г.Н.,ФИВТ,профессор,к.н.
Иванов М.Ю.,ФМиЕН,профессор,д.н.
Петров А.А.,ФИТ,,
Егоров К.М.,ФМиЕН,профессор,
Волков И.К.,ФУПМ,ассистент,
Попов М.Ю.,ФФ,ассистент,к.н.
Иванов Е.П.,ФФ,профессор,к.н.
Смирнов Б.В.,ФУПМ,профессор,д.н.
Лебедев К.М.,ФЭТ,,
Соколов В.И.,ФФ,ассистент,д.н.
Семенов Ж.Р.,ФИТ,доцент,к.н.
Попов Е.П.,ФРТ,доцент,д.н.
Соколов М.Ю.,ФФ,профессор,
Иванов М.Ю.,ФМиЕН,,к.н.
Иванов К.М.,ФИВТ,ассистент,д.н.
Новиков К.М.,ФМиМ,профессор,
Сидоров М.Ю.,ФПМИ,профессор,к.н.
Алексеев Д.С.,ФЭТ,профессор,к.н.
Соколов Д.С.,ФИВТ,,к.н.
Попов А.А.,ФФ,ассистент,д.н.
Егоров З.Т.,ФРТ,ассистент,д.н.
Лебедев М.Ю.,ФМиЕН,доцент,
Семенов М.Ю.,ФПМИ,ассистент,к.н.
Волков Г.Н.,ФМиМ,,
Морозов Б.В.,ФИВТ,,к.н.
Волков Ж.Р.,ФРТ,профессор,
Алексеев В.И.,ФУПМ,ассистент,
Морозов Д.С.,ФФ,ассистент,д.н.
Волков З.Т.,ФЭТ,,д.н.
Егоров Д.С.,ИТМО,ассистент,к.н.
Лебедева А.А.,ФИВТ,,
Морозов А.А.,ФМиМ,профессор,к.н.
Морозов Б.В.,ФРТ,ассистент,д.н.
Алексеев А.А.,ФМиЕН,доцент,д.н.
Петров Л.О.,ФФ,,
Кузнецов Г.Н.,ФМиМ,доцент,
Смирнов З.Т.,ФУПМ,,д.н.
Морозов В.И.,ФУПМ,профессор,
Лебедева К.М.,ФИВТ,,д.н.
Волков Ж.Р.,ФИВТ,,д.н.
Волков Д.С.,ИТМО,ассистент,к.н.
Новиков Г.Н.,ФПМИ,ассистент,д.н.
Егоров Ж.Р.,ФИВТ,,к.н.
Кузнецов А.А.,ФМиЕН,профессор,к.н.
Семенов Л.О.,ФРТ,ассистент,
Петров Б.В.,ФФ,ассистент,д.н.
Морозов Д.С.,ФЭТ,доцент,
Лебедева Е.П.,ФМиЕН,доцент,
Кузнецов Л.О.,ФМиМ,профессор,
Егоров Д.С.,ФМиМ,,д.н.
Иванов А.А.,ФЭТ,доцент,к.н.
Соколов М.Ю.,ФРТ,,
Лебедева А.А.,ИТМО,доцент,к.н.
Петров Б.В.,ФПМИ,доцент,к.н.
Алексеев М.Ю.,ФУПМ,,д.н.
Смирнов К.М.,ФМиЕН,,
Иванов Е.П.,ФЭТ,,к.н.
Соколов Е.П.,ФМиМ,ассистент,д.н.
Егоров В.И.,ФПМИ,профессор,д.н.
Егоров К.М.,ФИТ,ассистент,к.н.
Егоров И.К.,ФМиЕН,ассистент,к.н.
Волков Б.В.,ФМиМ,профессор,д.н.
Петров Б.В.,ФПМИ,доцент,
Лебедева Ж.Р.,ФПМИ,ассистент,к.н.
Лебедев В.И.,ИТМО,ассистент,
Иванов Г.Н.,ИТМО,ассистент,д.н.
Новиков Д.С.,ФФ,доцент,к.н.
Смирнов Е.П.,ФЭТ,,
Попов З.Т.,ФЭТ,,к.н.
Козлов З.Т.,ФМиМ,профессор,к.н.
Морозов И.К.,ФПМИ,профессор,д.н.
Соколов Л.О.,ФПМИ,,
Кузнецов И.К.,ФМиМ,ассистент,
Иванов Ж.Р.,ФФ,,д.н.
Попов М.Ю.,ФЭТ,,д.н.
Козлов Ж.Р.,ФИВТ,доцент,
Смирнов Е.П.,ФПМИ,профессор,к.н.
Алексеев Б.В.,ФФ,,
Семенов Д.С.,ФИВТ,доцент,к.н.
Семенов М.Ю.,ФИВТ,доцент,
Алексеев Г.Н.,ФИВТ,,
