fio,faculty,title,degree
Алексеев Е.П.,ФФ,ассистент,
Иванов Е.П.,ИТМО,,д.н.
Волков М.Ю.,ФМиМ,ассистент,д.н.
Новиков Е.П.,ФИТ,,к.н.
Иванов В.И.,ФИВТ,доцент,д.н.
Петров В.И.,ФИТ,доцент,д.н.
Семенов Е.П.,ФМиМ,ассистент,д.н.
Алексеев Е.П.,ФЭТ,,
Егоров Ж.Р.,ФРТ,ассистент,д.н.
Петров И.К.,ФИТ,,
Морозов Л.О.,ФФ,доцент,
Алексеев Е.П.,ФЭТ,профессор,к.н.
Попов З.Т.,ФПМИ,ассистент,
Егоров Г.Н.,ФИВТ,доцент,к.н.
Иванов Б.В.,ФУПМ,,к.н.
Лебедев Б.В.,ФМиЕН,,
Новиков Г.Н.,ФМиМ,ассистент,к.н.
Смирнов И.К.,ФМиМ,,
Морозов И.К.,ФРТ,доцент,д.н.
Егоров Ж.Р.,ФЭТ,,к.н.
Попов В.И.,ФЭТ,профессор,д.н.
Попов Л.О.,ИТМО,,д.н.
Попов Д.С.,ФПМИ,профессор,д.н.
Иванов М.Ю.,ФМиЕН,ассистент,
Волков Д.С.,ФМиЕН,,
Козлов Б.В.,ФПМИ,профессор,
Кузнецов В.И.,ФИВТ,,к.н.
Лебедева М.Ю.,ФРТ,доцент,к.н.
Козлов Ж.Р.,ФЭТ,профессор,д.н.
Морозов Г.Н.,ФРТ,профессор,
Петров И.К.,ФЭТ,профессор,д.н.
Попов К.М.,ФРТ,ассистент,
Сидоров А.А.,ФФ,доцент,к.н.
Иванов В.И.,ФИВТ,профессор,д.н.
Петров Е.П.,ФУПМ,доцент,
Лебедев Е.П.,ФМиМ,профессор,к.н.
Петров Г.Н.,ФМиМ,,к.н.
Смирнов И.К.,ФИВТ,профессор,д.н.
Семенов Б.В.,ФРТ,профессор,к.н.
Соколов И.К.,ФУПМ,профессор,д.н.
Новиков Ж.Р.,ФМиЕН,ассистент,
Сидоров З.Т.,ФЭТ,ассистент,
Лебедев А.А.,ФМиМ,доцент,д.н.
Волков Е.П.,ИТМО,доцент,
Новиков З.Т.,ФМиМ,профессор,к.н.
Новиков М.Ю.,ФМиМ,ассистент,д.н.
Иванов А.А.,ИТМО,,
Петров Е.П.,ФФ,доцент,к.н.
Смирнов Е.П.,ФФ,ассистент,к.н.
Новиков А.А.,ФИТ,доцент,д.н.
Кузнецов А.А.,ФЭТ,ассистент,д.н.
Волков М.Ю.,ФМиМ,,д.н.
Егоров Е.П.,ИТМО,,
Морозов М.Ю.,ФПМИ,,к.н.
Новиков Г.Н.,ФМиМ,ассистент,
Алексеев Б.В.,ФИТ,профессор,к.н.
Алексеев Е.П.,ФИВТ,,д.н.
Петров И.К.,ФФ,профессор,д.н.
Попов К.М.,ФФ,,
Соколов И.К.,ФПМИ,,к.н.
Егоров И.К.,ФПМИ,,к.н.
Иванов З.Т.,ФЭТ,ассистент,к.н.
Соколов А.А.,ФФ,профессор,
Соколов З.Т.,ФМиМ,,д.н.
Петров Г.Н.,ИТМО,,
Алексеев З.Т.,ФМиМ,профессор,
Иванов М.Ю.,ФИВТ,доцент,
Сидоров Б.В.,ФУПМ,,д.н.
Соколов Л.О.,ФМиЕН,профессор,д.н.
Лебедева А.А.,ФУПМ,,
Егоров З.Т.,ФМиМ,,к.н.
Лебедева Ж.Р.,ФРТ,профессор,д.н.
Семенов К.М.,ФУПМ,,
Соколов В.И.,ФУПМ,доцент,д.н.
Сидоров Л.О.,ФУПМ,ассистент,д.н.
Семенов Д.С.,ФЭТ,доцент,
Иванов А.А.,ФФ,доцент,к.н.
Иванов З.Т.,ФФ,профессор,д.н.
Семенов Е.П.,ФЭТ,ассистент,д.н.
Волков Л.О.,ФФ,,к.н.
Егоров К.М.,ФРТ,,д.н.
Попов Г.Н.,ФРТ,ассистент,д.н.
Козлов З.Т.,ФУПМ,,
Семенов Б.В.,ИТМО,профессор,к.н.
Попов Б.В.,ФФ,профессор,д.н.
Новиков Е.П.,ФМиЕН,,к.н.
Новиков Г.Н.,ФИТ,,
Козлов З.Т.,ФФ,профессор,д.н.
Морозов А.А.,ФИВТ,профессор,к.н.
Козлов Л.О.,ИТМО,ассистент,д.н.
Петров Е.П.,ФИВТ,профессор,к.н.
Попов Г.Н.,ФУПМ,ассистент,к.н.
Смирнов Д.С.,ФФ,,
Егоров Б.В.,ФЭТ,ассистент,д.н.
Сидоров А.А.,ФУПМ,ассистент,
Смирнов А.А.,ИТМО,ассистент,д.н.
Козлов В.И.,ФУПМ,,к.н.
Семенов З.Т.,ФИТ,,
Лебедев Е.П.,ФРТ,,к.н.
Егоров Л.О.,ФЭТ,профессор,
Алексеев Д.С.,ФУПМ,профессор,д.н.
Козлов З.Т.,ФИТ,ассистент,
Сидоров И.К.,ФФ,профессор,д.н.
Козлов Е.П.,ФУПМ,профессор,к.н.
Морозов Д.С.,ФИТ,доцент,д.н.
Козлов А.А.,ФПМИ,,к.н.
Иванов В.И.,ФИТ,ассистент,д.н.
Лебедева А.А.,ФИВТ,ассистент,к.н.
Сидоров Л.О.,ФМиМ,,к.н.
Егоров И.К.,ФРТ,,к.н.
Петров И.К.,ФЭТ,,к.н.
Иванов К.М.,ФМиЕН,,
Волков Д.С.,ФИТ,доцент,д.н.
Волков Л.О.,ФИВТ,,
Сидоров Г.Н.,ФПМИ,доцент,
Лебедева М.Ю.,ФУПМ,ассистент,
Волков Д.С.,ФИТ,профессор,к.н.
Иванов З.Т.,ИТМО,ассистент,
Морозов К.М.,ФРТ,профессор,д.н.
Сидоров Е.П.,ФУПМ,профессор,д.н.
Попов Д.С.,ФФ,,к.н.
Козлов М.Ю.,ФМиМ,доцент,к.н.
Морозов З.Т.,ФУПМ,профессор,д.н.
Алексеев Л.О.,ФПМИ,ассистент,д.н.
Семенов К.М.,ФЭТ,профессор,к.н.
Кузнецов Б.В.,ФЭТ,,к.н.
Смирнов Б.В.,ФМиМ,профессор,д.н.
Волков В.И.,ФФ,ассистент,д.н.
Морозов А.А.,ФИВТ,профессор,д.н.
Лебедев Б.В.,ФМиЕН,профессор,к.н.
Соколов Д.С.,ФМиЕН,ассистент,д.н.
Смирнов З.Т.,ФИТ,ассистент,к.н.
Егоров Д.С.,ФФ,ассистент,к.н.
Егоров И.К.,ФМиМ,ассистент,
Лебедев К.М.,ФМиЕН,ассистент,к.н.
Семенов А.А.,ФИТ,профессор,д.н.
Сидоров Л.О.,ФПМИ,профессор,к.н.
Лебедев Б.В.,ФЭТ,ассистент,
Егоров Д.С.,ФМиМ,ассистент,к.н.
Лебедева Е.П.,ФЭТ,,
Козлов Д.С.,ФФ,,к.н.
Новиков Е.П.,ФИВТ,,
Лебедев Е.П.,ФМиЕН,профессор,
Семенов К.М.,ФМиЕН,профессор,
Петров З.Т.,ФИТ,профессор,
Смирнов И.К.,ФПМИ,профессор,к.н.
Смирнов Б.В.,ФМиЕН,ассистент,к.н.
Волков З.Т.,ФРТ,ассистент,
Смирнов Е.П.,ИТМО,,к.н.
Кузнецов Е.П.,ИТМО,профессор,к.н.
Кузнецов Г.Н.,ИТМО,ассистент,к.н.
Егоров Е.П.,ИТМО,профессор,к.н.
Петров В.И.,ФМиМ,,
Петров К.М.,ФУПМ,профессор,д.н.
Кузнецов З.Т.,ФУПМ,,к.н.
Сидоров З.Т.,ФФ,ассистент,д.н.
Морозов А.А.,ФМиЕН,ассистент,
Волков И.К.,ФРТ,,
Попов А.А.,ФМиЕН,,д.н.
Морозов Ж.Р.,ФПМИ,ассистент,д.н.
Новиков Г.Н.,ФМиМ,ассистент,
Кузнецов Е.П.,ФМиМ,ассистент,к.н.
Лебедева Г.Н.,ФУПМ,ассистент,
Волков Д.С.,ФМиЕН,ассистент,
Смирнов З.Т.,ИТМО,,
Петров И.К.,ИТМО,,
Петров К.М.,ФМиМ,доцент,
Иванов Е.П.,ФРТ,доцент,д.н.
Лебедев Е.П.,ФПМИ,,
Семенов В.И.,ФЭТ,профессор,
Попов Д.С.,ФФ,ассистент,к.н.
Иванов А.А.,ФУПМ,доцент,д.н.
Егоров И.К.,ФИВТ,ассистент,
Лебедева И.К.,ФМиЕН,профессор,
Егоров Е.П.,ФИТ,ассистент,к.н.
Лебедев Г.Н.,ИТМО,ассистент,к.н.
Новиков К.М.,ФРТ,доцент,
Егоров Е.П.,ФРТ,доцент,к.н.
Петров Е.П.,ФПМИ,ассистент,
Лебедев К.М.,ФМиЕН,ассистент,к.н.
Лебедева К.М.,ФИВТ,ассистент,
Алексеев Г.Н.,ФМиМ,ассистент,к.н.
Соколов Е.П.,ФРТ,,
Иванов А.А.,ФЭТ,доцент,
Сидоров Л.О.,ФМиМ,,д.н.
Козлов К.М.,ФИВТ,профессор,к.н.
Козлов И.К.,ФУПМ,,к.н.
Смирнов Б.В.,ФМиЕН,ассистент,д.н.
Лебедева В.И.,ФЭТ,профессор,к.н.
Смирнов А.А.,ФИТ,профессор,д.н.
Смирнов Д.С.,ФМиМ,ассистент,к.н.
Иванов З.Т.,ФУПМ,ассистент,д.н.
Лебедева Б.В.,ФПМИ,,д.н.
Кузнецов Ж.Р.,ФИТ,профессор,
Егоров З.Т.,ФФ,доцент,д.н.
Кузнецов А.А.,ФИТ,доцент,
Семенов М.Ю.,ФЭТ,профессор,
Лебедев Е.П.,ФИТ,доцент,
Иванов М.Ю.,ФМиМ,,к.н.
Семенов Е.П.,ФРТ,профессор,д.н.
Соколов З.Т.,ФПМИ,доцент,д.н.
Сидоров К.М.,ФФ,,к.н.
Егоров К.М.,ФМиМ,доцент,к.н.
Кузнецов Е.П.,ФПМИ,профессор,
Егоров К.М.,ФПМИ,,д.н.
Лебедев А.А.,ИТМО,доцент,д.н.
Смирнов Б.В.,ФУПМ,профессор,д.н.
Морозов Г.Н.,ФЭТ,доцент,д.н.
Кузнецов Д.С.,ФМиЕН,,к.н.
Иванов Г.Н.,ФРТ,,к.н.
Сидоров Е.П.,ФИВТ,,д.н.
Морозов Л.О.,ФФ,доцент,д.н.
Попов Ж.Р.,ИТМО,ассистент,к.н.
Кузнецов З.Т.,ИТМО,профессор,к.н.
Лебедева Д.С.,ФИВТ,ассистент,
Кузнецов Б.В.,ФПМИ,,
Егоров Е.П.,ФИТ,доцент,
Лебедева Д.С.,ИТМО,ассистент,д.н.
Волков Б.В.,ФИТ,ассистент,д.н.
Лебедева И.К.,ФМиЕН,доцент,к.н.
Волков Е.П.,ФПМИ,ассистент,
Иванов И.К.,ФИТ,доцент,
Сидоров Б.В.,ФМиЕН,профессор,д.н.
Петров А.А.,ФУПМ,ассистент,д.н.
Новиков К.М.,ФПМИ,ассистент,к.н.
Лебедев Д.С.,ФЭТ,доцент,
Попов И.К.,ФМиЕН,ассистент,
Попов Ж.Р.,ФМиМ,доцент,к.н.
Попов В.И.,ФРТ,ассистент,к.н.
Семенов Л.О.,ФИВТ,ассистент,к.н.
Смирнов А.А.,ФПМИ,доцент,д.н.
Петров Ж.Р.,ФЭТ,,д.н.
Попов Б.В.,ФИТ,,к.н.
Лебедева Е.П.,ФИВТ,,д.н.
Новиков Б.В.,ФИВТ,профессор,к.н.
Смирнов В.И.,ФПМИ,доцент,к.н.
Лебедев З.Т.,ФИТ,,
Петров Г.Н.,ФМиМ,доцент,д.н.
Козлов К.М.,ФМиЕН,ассистент,к.н.
Семенов Б.В.,ФУПМ,,к.н.
Новиков Г.Н.,ФРТ,доцент,д.н.
Алексеев Г.Н.,ИТМО,доцент,
Иванов Д.С.,ФМиЕН,,д.н.
Сидоров Д.С.,ФИТ,профессор,
Лебедева Е.П.,ФРТ,,д.н.
Волков И.К.,ФПМИ,доцент,к.н.
Лебедева К.М.,ФЭТ,,д.н.
Петров З.Т.,ФЭТ,ассистент,
Смирнов Б.В.,ФЭТ,,
Петров А.А.,ИТМО,,д.н.
Попов Л.О.,ФФ,доцент,к.н.
Иванов Б.В.,ФИТ,профессор,
Морозов Л.О.,ФРТ,профессор,д.н.
Сидоров В.И.,ФФ,профессор,
Козлов Е.П.,ФЭТ,,к.н.
Соколов М.Ю.,ФПМИ,профессор,к.н.
Петров А.А.,ФФ,доцент,к.н.
Морозов Д.С.,ФУПМ,профессор,к.н.
Лебедева И.К.,ФФ,доцент,к.н.
Волков К.М.,ФМиЕН,ассистент,к.н.
Соколов В.И.,ФРТ,,
Лебедева К.М.,ФИТ,доцент,к.н.
Смирнов З.Т.,ФМиМ,,д.н.
Морозов Л.О.,ФМиЕН,,д.н.
Лебедев Б.В.,ФИТ,доцент,д.н.
Лебедева А.А.,ИТМО,ассистент,к.н.
Морозов М.Ю.,ФИВТ,ассистент,к.н.
Козлов В.И.,ФМиЕН,,
Соколов З.Т.,ФМиЕН,ассистент,к.н.
Иванов И.К.,ФИВТ,доцент,
Лебедев З.Т.,ИТМО,ассистент,
Семенов Е.П.,ФМиМ,,к.н.
Семенов И.К.,ИТМО,ассистент,
Егоров К.М.,ФМиМ,,д.н.
Смирнов Л.О.,ФФ,,
Егоров И.К.,ИТМО,доцент,
Алексеев А.А.,ФРТ,,к.н.
Морозов М.Ю.,ФФ,доцент,
Соколов А.А.,ФПМИ,ассистент,д.н.
Иванов А.А.,ИТМО,профессор,д.н.
Смирнов М.Ю.,ФФ,доцент,к.н.
Смирнов Д.С.,ФИТ,доцент,к.н.
Егоров М.Ю.,ФРТ,профессор,
Алексеев Е.П.,ФИТ,профессор,
Иванов И.К.,ФЭТ,ассистент,
Иванов Л.О.,ФФ,,
Сидоров К.М.,ФУПМ,доцент,
Кузнецов В.И.,ФМиМ,,д.н.
Егоров Г.Н.,ФРТ,доцент,к.н.
Соколов З.Т.,ФМиМ,,д.н.
Иванов Г.Н.,ФМиЕН,доцент,к.н.
Сидоров А.А.,ФМиЕН,ассистент,д.н.
Семенов Д.С.,ФЭТ,ассистент,к.н.
Сидоров И.К.,ФИТ,профессор,
Новиков Л.О.,ФИВТ,доцент,д.н.
Смирнов Е.П.,ФУПМ,доцент,
Морозов Е.П.,ФУПМ,профессор,д.н.
Волков Е.П.,ФРТ,профессор,
Попов Л.О.,ФПМИ,ассистент,
Егоров Ж.Р.,ФИТ,профессор,
Козлов Ж.Р.,ФИВТ,доцент,
Сидоров А.А.,ФМиЕН,,д.н.
Смирнов Г.Н.,ФМиМ,доцент,
Козлов Б.В.,ФЭТ,,
Новиков Г.Н.,ФФ,,
Сидоров И.К.,ФФ,,д.н.
Петров Г.Н.,ФМиМ,,к.н.
Семенов В.И.,ФМиМ,ассистент,
Егоров Ж.Р.,ФРТ,доцент,д.н.
Смирнов Г.Н.,ФПМИ,профессор,
Кузнецов З.Т.,ФПМИ,доцент,к.н.
Кузнецов Б.В.,ФРТ,доцент,к.н.
Соколов К.М.,ФЭТ,ассистент,к.н.
Лебедев З.Т.,ФУПМ,профессор,
Соколов Б.В.,ФИВТ,профессор,
Лебедев М.Ю.,ФУПМ,,к.н.
Смирнов Е.П.,ФПМИ,доцент,к.н.
Волков И.К.,ФИТ,ассистент,д.н.
Смирнов З.Т.,ИТМО,профессор,
Морозов Д.С.,ИТМО,,к.н.
Семенов Д.С.,ФУПМ,доцент,к.н.
Иванов Д.С.,ФМиЕН,профессор,
Козлов К.М.,ФЭТ,ассистент,
Петров З.Т.,ФФ,,д.н.
Егоров К.М.,ФЭТ,,д.н.
Морозов В.И.,ФМиЕН,,
Петров Е.П.,ФМиЕН,,д.н.
Кузнецов М.Ю.,ФФ,,к.н.
Морозов Л.О.,ФИВТ,,д.н.
Морозов В.И.,ФМиЕН,,
Лебедева З.Т.,ФИТ,профессор,д.н.
Петров З.Т.,ФЭТ,доцент,д.н.
Петров М.Ю.,ФРТ,профессор,д.н.
Новиков Б.В.,ИТМО,,
Сидоров З.Т.,ФИТ,доцент,д.н.
Смирнов Ж.Р.,ФМиМ,,
Новиков Б.В.,ФПМИ,профессор,
Соколов Б.В.,ФФ,доцент,
Иванов З.Т.,ФЭТ,ассистент,д.н.
Семенов В.И.,ФИВТ,доцент,д.н.
Морозов Ж.Р.,ФРТ,профессор,
Алексеев М.Ю.,ФУПМ,,к.н.
Лебедев М.Ю.,ФУПМ,профессор,
Егоров Л.О.,ФФ,,д.н.
Попов Б.В.,ФРТ,профессор,к.н.
Сидоров Ж.Р.,ФИТ,доцент,д.н.
Лебедева А.А.,ИТМО,доцент,
Петров К.М.,ФМиЕН,,д.н.
Кузнецов А.А.,ФИТ,профессор,
Попов Д.С.,ФМиЕН,профессор,к.н.
Морозов Б.В.,ФУПМ,ассистент,д.н.
Попов А.А.,ФИВТ,доцент,к.н.
Егоров Д.С.,ФРТ,профессор,
Смирнов И.К.,ФФ,ассистент,д.н.
Семенов Г.Н.,ФУПМ,доцент,д.н.
Козлов Ж.Р.,ФМиЕН,доцент,д.н.
Лебедев М.Ю.,ФФ,ассистент,
Петров Е.П.,ФРТ,доцент,д.н.
Алексеев Б.В.,ФФ,доцент,
Попов З.Т.,ФПМИ,,д.н.
Попов Л.О.,ИТМО,,д.н.
Лебедева М.Ю.,ФФ,доцент,к.н.
Козлов А.А.,ФРТ,,
Смирнов В.И.,ФЭТ,профессор,к.н.
Лебедев Ж.Р.,ФМиЕН,профессор,
Козлов Е.П.,ФМиМ,ассистент,
Семенов М.Ю.,ФРТ,доцент,д.н.
Кузнецов Ж.Р.,ФИВТ,,к.н.
Семенов К.М.,ФПМИ,доцент,к.н.
Петров А.А.,ИТМО,доцент,
Лебедева З.Т.,ФРТ,,д.н.
Волков Е.П.,ФРТ,ассистент,
Смирнов В.И.,ФУПМ,ассистент,к.н.
Новиков В.И.,ФЭТ,ассистент,к.н.
Козлов Е.П.,ФИВТ,ассистент,к.н.
Иванов М.Ю.,ФРТ,ассистент,к.н.
Семенов М.Ю.,ФМиМ,доцент,к.н.
Морозов Б.В.,ФФ,,д.н.
Семенов З.Т.,ФФ,доцент,
Попов В.И.,ФРТ,ассистент,д.н.
Алексеев Е.П.,ФИВТ,профессор,д.н.
Егоров З.Т.,ФИВТ,доцент,д.н.
Морозов М.Ю.,ФМиЕН,доцент,д.н.
Смирнов Е.П.,ФУПМ,доцент,
Егоров З.Т.,ФИВТ,,д.н.
Волков Д.С.,ФИВТ,ассистент,
Кузнецов Д.С.,ФМиЕН,,к.н.
Морозов И.К.,ФРТ,,д.н.
Попов А.А.,ИТМО,,
Волков А.А.,ФПМИ,доцент,к.н.
Козлов К.М.,ФЭТ,доцент,
Алексеев Ж.Р.,ФИВТ,ассистент,д.н.
Петров М.Ю.,ФМиМ,профессор,к.н.
Смирнов Б.В.,ИТМО,,д.н.
Кузнецов М.Ю.,ФМиЕН,ассистент,к.н.
Семенов Е.П.,ФУПМ,,
Семенов К.М.,ФРТ,ассистент,к.н.
Егоров З.Т.,ФМиМ,ассистент,д.н.
Лебедев В.И.,ФМиЕН,доцент,
Соколов Ж.Р.,ФУПМ,ассистент,
Егоров А.А.,ФИТ,ассистент,к.н.
Волков Л.О.,ИТМО,,д.н.
Новиков Г.Н.,ИТМО,,д.н.
Семенов И.К.,ФИТ,профессор,д.н.
Морозов Ж.Р.,ФФ,профессор,д.н.
Волков З.Т.,ФУПМ,ассистент,
Кузнецов Л.О.,ФИТ,ассистент,
Попов В.И.,ФПМИ,доцент,д.н.
Лебедев Г.Н.,ФФ,,к.н.
Смирнов Г.Н.,ИТМО,ассистент,
Петров Д.С.,ФМиМ,доцент,д.н.
Смирнов В.И.,ФРТ,ассистент,к.н.
Козлов Л.О.,ФМиМ,доцент,
Семенов Д.С.,ФУПМ,доцент,д.н.
Новиков Б.В.,ФИТ,ассистент,к.н.
Сидоров А.А.,ФМиЕН,,д.н.
Егоров Е.П.,ФМиЕН,ассистент,к.н.
Лебедев И.К.,ФУПМ,ассистент,
Петров К.М.,ФИВТ,,
Новиков Е.П.,ИТМО,ассистент,
Новиков М.Ю.,ФФ,профессор,к.н.
Волков Г.Н.,ФМиМ,доцент,к.н.
Новиков Б.В.,ФУПМ,профессор,
Волков В.И.,ФЭТ,профессор,
Волков Л.О.,ИТМО,профессор,к.н.
Лебедев И.К.,ФИВТ,,д.н.
Соколов В.И.,ИТМО,,
Смирнов Л.О.,ФРТ,ассистент,
Лебедев Е.П.,ФУПМ,профессор,к.н.
Соколов М.Ю.,ФУПМ,ассистент,д.н.
Лебедев М.Ю.,ИТМО,ассистент,к.н.
Волков И.К.,ИТМО,,к.н.
Лебедева Е.П.,ФПМИ,профессор,
Лебедев Е.П.,ФУПМ,доцент,
Егоров В.И.,ФУПМ,,д.н.
Лебедев М.Ю.,ФИТ,доцент,к.н.
Алексеев В.И.,ФМиМ,доцент,к.н.
Козлов И.К.,ИТМО,доцент,к.н.
Иванов Г.Н.,ФРТ,доцент,к.н.
Семенов Г.Н.,ФИТ,профессор,
Новиков Б.В.,ФУПМ,доцент,д.н.
Козлов Ж.Р.,ФУПМ,ассистент,д.н.
Соколов Б.В.,ФМиМ,,
Иванов Ж.Р.,ФФ,доцент,д.н.
Иванов Ж.Р.,ФМиЕН,,к.н.
Морозов З.Т.,ФПМИ,профессор,к.н.
Попов Ж.Р.,ИТМО,ассистент,
Лебедев Л.О.,ФМиЕН,ассистент,д.н.
Попов К.М.,ФУПМ,,д.н.
Морозов Б.В.,ФПМИ,ассистент,
Лебедев В.И.,ИТМО,доцент,
Семенов Г.Н.,ФПМИ,профессор,д.н.
Козлов И.К.,ФМиЕН,,
Попов Б.В.,ФПМИ,ассистент,д.н.
Петров М.Ю.,ФМиМ,доцент,д.н.
Сидоров З.Т.,ФФ,ассистент,к.н.
Попов Б.В.,ФИВТ,ассистент,к.н.
Смирнов Г.Н.,ФУПМ,,д.н.
Петров И.К.,ФМиЕН,,д.н.
Сидоров Л.О.,ИТМО,,
Лебедева З.Т.,ФФ,ассистент,к.н.
Соколов Г.Н.,ФИТ,,к.н.
Лебедева В.И.,ФИТ,доцент,д.н.
Козлов А.А.,ФФ,доцент,к.н.
Новиков В.И.,ФЭТ,,
Кузнецов З.Т.,ФРТ,профессор,
Петров В.И.,ФИТ,доцент,д.н.
Соколов М.Ю.,ФМиМ,ассистент,д.н.
Волков К.М.,ФИТ,профессор,д.н.
Козлов И.К.,ФРТ,профессор,
Кузнецов И.К.,ФФ,,д.н.
Лебедева А.А.,ФУПМ,доцент,
Лебедева В.И.,ФЭТ,ассистент,д.н.
Егоров М.Ю.,ФПМИ,,к.н.
Попов Д.С.,ФИВТ,ассистент,д.н.
Смирнов К.М.,ФИВТ,профессор,к.н.
Морозов Ж.Р.,ИТМО,профессор,к.н.
Волков Е.П.,ФФ,ассистент,д.н.
Волков Д.С.,ИТМО,,к.н.
Новиков Ж.Р.,ФРТ,профессор,
Иванов М.Ю.,ФЭТ,ассистент,
Сидоров В.И.,ФМиЕН,,д.н.
Попов А.А.,ФПМИ,ассистент,к.н.
Егоров М.Ю.,ФЭТ,,
Новиков Ж.Р.,ИТМО,,к.н.
Козлов З.Т.,ФУПМ,,д.н.
Алексеев Л.О.,ФЭТ,доцент,д.н.
Козлов Ж.Р.,ФМиМ,доцент,д.н.
Попов А.А.,ФРТ,доцент,д.н.
Егоров Д.С.,ФФ,ассистент,
Новиков Е.П.,ФУПМ,доцент,д.н.
Сидоров А.А.,ФРТ,,
Алексеев Г.Н.,ФПМИ,доцент,
Смирнов З.Т.,ФФ,ассистент,
Волков Ж.Р.,ФЭТ,,к.н.
Егоров Г.Н.,ФМиМ,доцент,к.н.
Лебедева Д.С.,ФИТ,ассистент,
Волков Б.В.,ФУПМ,ассистент,д.н.
Алексеев Ж.Р.,ФИТ,ассистент,
Волков Ж.Р.,ФМиЕН,профессор,д.н.
Алексеев Е.П.,ФМиМ,,д.н.
Сидоров Д.С.,ФЭТ,,к.н.
Лебедева Л.О.,ФМиЕН,доцент,
Иванов Б.В.,ФЭТ,профессор,д.н.
Попов З.Т.,ИТМО,ассистент,
Кузнецов М.Ю.,ФИТ,ассистент,
Алексеев Л.О.,ФУПМ,ассистент,к.н.
Лебедева Л.О.,ФФ,профессор,д.н.
Сидоров Ж.Р.,ФПМИ,профессор,д.н.
Иванов А.А.,ФИВТ,ассистент,к.н.
Смирнов З.Т.,ФРТ,профессор,д.н.
Волков В.И.,ФМиЕН,,д.н.
Попов В.И.,ФЭТ,доцент,
Лебедев Г.Н.,ИТМО,доцент,
Морозов Г.Н.,ФМиМ,,
Лебедев И.К.,ФЭТ,доцент,
Сидоров З.Т.,ФИВТ,ассистент,д.н.
Сидоров Е.П.,ФУПМ,профессор,д.н.
Смирнов Б.В.,ФРТ,ассистент,д.н.
Попов М.Ю.,ФИТ,доцент,д.н.
Смирнов Д.С.,ФИТ,ассистент,д.н.
Кузнецов М.Ю.,ФМиМ,доцент,к.н.
Иванов М.Ю.,ФЭТ,,д.н.
Смирнов А.А.,ФФ,,
Лебедев Ж.Р.,ФФ,доцент,к.н.
Егоров Д.С.,ФИВТ,ассистент,к.н.
Новиков Е.П.,ФПМИ,профессор,к.н.
Сидоров Г.Н.,ФЭТ,профессор,д.н.
Новиков З.Т.,ФРТ,,д.н.
Кузнецов Г.Н.,ФМиМ,,
Сидоров Б.В.,ФПМИ,доцент,
Новиков Л.О.,ФЭТ,доцент,д.н.
Семенов Д.С.,ФРТ,доцент,
Егоров В.И.,ФЭТ,,д.н.
Иванов В.И.,ФРТ,ассистент,д.н.
Смирнов Г.Н.,ФИВТ,доцент,
Алексеев В.И.,ФРТ,ассистент,к.н.
Сидоров Ж.Р.,ФМиМ,ассистент,д.н.
Семенов Е.П.,ФЭТ,профессор,д.н.
Кузнецов Ж.Р.,ИТМО,профессор,д.н.
Сидоров И.К.,ФРТ,профессор,
Козлов И.К.,ФИТ,ассистент,к.н.
Лебедев В.И.,ФИВТ,,к.н.
Иванов Г.Н.,ФУПМ,доцент,
Новиков М.Ю.,ФРТ,ассистент,д.н.
Смирнов М.Ю.,ФИТ,,к.н.
Новиков Г.Н.,ФЭТ,профессор,
Морозов Л.О.,ФЭТ,ассистент,д.н.
Сидоров А.А.,ФИТ,доцент,к.н.
Морозов Ж.Р.,ИТМО,доцент,к.н.
Иванов А.А.,ФПМИ,ассистент,
Попов И.К.,ФПМИ,ассистент,
Лебедев К.М.,ФРТ,ассистент,к.н.
Кузнецов Д.С.,ФФ,профессор,к.н.
Смирнов М.Ю.,ФМиЕН,профессор,к.н.
Попов В.И.,ИТМО,,д.н.
Алексеев В.И.,ИТМО,,д.н.
Лебедев Л.О.,ФПМИ,профессор,
Лебедев И.К.,ФИВТ,профессор,д.н.
Морозов Ж.Р.,ФМиМ,профессор,к.н.
Соколов В.И.,ФИВТ,доцент,к.н.
Новиков Б.В.,ФМиМ,профессор,
Сидоров Г.Н.,ФФ,профессор,д.н.
Петров Б.В.,ИТМО,ассистент,
Козлов М.Ю.,ФИВТ,профессор,к.н.
Иванов К.М.,ФИВТ,ассистент,
Петров Е.П.,ФРТ,профессор,д.н.
Волков К.М.,ФЭТ,ассистент,
Семенов Б.В.,ФУПМ,доцент,к.н.
Егоров Ж.Р.,ФИВТ,ассистент,
Соколов Г.Н.,ИТМО,ассистент,к.н.
Егоров З.Т.,ФИТ,профессор,д.н.
Кузнецов В.И.,ФРТ,доцент,к.н.
Козлов К.М.,ФФ,ассистент,
Волков Л.О.,ФМиЕН,доцент,д.н.
Лебедева Л.О.,ФМиМ,профессор,к.н.
Соколов М.Ю.,ФМиМ,доцент,д.н.
Петров Б.В.,ИТМО,профессор,д.н.
Иванов Д.С.,ФИВТ,ассистент,к.н.
Петров Г.Н.,ФПМИ,доцент,к.н.
Новиков И.К.,ФМиЕН,,д.н.
Кузнецов И.К.,ФРТ,ассистент,к.н.
Лебедева З.Т.,ФУПМ,доцент,д.н.
Попов Д.С.,ФМиЕН,,к.н.
Соколов А.А.,ФУПМ,,д.н.
