fio,faculty,title,degree
Лебедев Б.В.,ФУПМ,,д.н.
Попов А.А.,ФИВТ,,д.н.
Лебедева А.А.,ФРТ,,д.н.
Егоров К.М.,ФИТ,профессор,к.н.
Егоров М.Ю.,ФПМИ,профессор,
Лебедев И.К.,ФУПМ,доцент,
Кузнецов Л.О.,ФМиЕН,профессор,
Егоров З.Т.,ФМиЕН,профессор,д.н.
Лебедева Д.С.,ФФ,профессор,д.н.
Иванов И.К.,ФМиЕН,профессор,д.н.
Семенов Е.П.,ФРТ,ассистент,
Кузнецов Л.О.,ФФ,доцент,к.н.
Лебедев Б.В.,ФПМИ,профессор,к.н.
Лебедева В.И.,ФИТ,ассистент,
Сидоров З.Т.,ФМиМ,,к.н.
Новиков Б.В.,ФПМИ,,д.н.
Морозов Б.В.,ФИТ,профессор,
Новиков М.Ю.,ФИТ,доцент,д.н.
Семенов Д.С.,ФМиМ,,
Волков Б.В.,ФПМИ,доцент,к.н.
Соколов Л.О.,ФИТ,профессор,д.н.
Семенов Г.Н.,ФПМИ,профессор,
Егоров А.А.,ФМиЕН,доцент,д.н.
Соколов Л.О.,ФУПМ,,д.н.
Петров Б.В.,ФЭТ,доцент,к.н.
Соколов К.М.,ФУПМ,профессор,
Лебедева М.Ю.,ФПМИ,ассистент,д.н.
Соколов А.А.,ФИВТ,доцент,
Попов З.Т.,ФИВТ,профессор,к.н.
Иванов Ж.Р.,ФИВТ,доцент,
Лебедева З.Т.,ФИВТ,профессор,
Соколов Д.С.,ФФ,профессор,к.н.
Соколов М.Ю.,ФМиМ,профессор,
Морозов К.М.,ФФ,,к.н.
Смирнов Е.П.,ФПМИ,ассистент,
Морозов И.К.,ФФ,доцент,
Соколов Б.В.,ФМиМ,профессор,
Соколов А.А.,ФУПМ,профессор,к.н.
Соколов Ж.Р.,ФМиМ,доцент,к.н.
Новиков З.Т.,ИТМО,,д.н.
Волков Б.В.,ФПМИ,доцент,д.н.
Кузнецов В.И.,ФМиМ,профессор,д.н.
Семенов Л.О.,ФЭТ,доцент,д.н.
Смирнов Г.Н.,ФУПМ,доцент,д.н.
Козлов Ж.Р.,ФПМИ,,
Соколов Л.О.,ФПМИ,профессор,д.н.
Семенов Б.В.,ФИВТ,,
Смирнов Ж.Р.,ФМиЕН,,к.н.
Лебедева И.К.,ФИТ,профессор,
Алексеев И.К.,ФРТ,доцент,д.н.
Соколов М.Ю.,ФМиЕН,,д.н.
Семенов В.И.,ФИВТ,доцент,д.н.
Егоров Б.В.,ФЭТ,ассистент,д.н.
Волков Г.Н.,ФРТ,профессор,
Новиков М.Ю.,ИТМО,доцент,
Волков И.К.,ФРТ,доцент,к.н.
Соколов Е.П.,ФМиЕН,,
Сидоров В.И.,ФМиМ,,д.н.
Петров К.М.,ФЭТ,профессор,к.н.
Сидоров К.М.,ФЭТ,доцент,к.н.
Лебедев А.А.,ФУПМ,доцент,к.н.
Кузнецов Г.Н.,ФУПМ,профессор,
Волков Г.Н.,ФМиМ,доцент,
Лебедев З.Т.,ФМиМ,ассистент,
Соколов А.А.,ФЭТ,ассистент,
Соколов Ж.Р.,ФИТ,ассистент,
Лебедев Л.О.,ИТМО,ассистент,к.н.
Попов К.М.,ФМиЕН,профессор,д.н.
Алексеев И.К.,ФРТ,доцент,
Волков Г.Н.,ФМиЕН,,д.н.
Волков Г.Н.,ФРТ,ассистент,
Морозов К.М.,ФИВТ,доцент,к.н.
Алексеев Д.С.,ФИВТ,ассистент,
Петров З.Т.,ФИВТ,профессор,к.н.
Лебедева Л.О.,ИТМО,ассистент,
Морозов Д.С.,ФПМИ,доцент,к.н.
Лебедев Ж.Р.,ФМиЕН,профессор,
Сидоров Л.О.,ИТМО,ассистент,к.н.
Волков Б.В.,ФМиМ,,д.н.
Козлов Л.О.,ФИТ,ассистент,
Петров В.И.,ФУПМ,,к.н.
Егоров Ж.Р.,ФИВТ,ассистент,д.н.
Кузнецов В.И.,ФИТ,доцент,
Петров И.К.,ФМиЕН,ассистент,к.н.
Попов Д.С.,ФМиМ,ассистент,
Егоров К.М.,ФРТ,ассистент,д.н.
Алексеев Д.С.,ФРТ,ассистент,к.н.
Кузнецов В.И.,ФИТ,,к.н.
Лебедева В.И.,ФИТ,,д.н.
Попов Е.П.,ФПМИ,доцент,д.н.
Лебедева Д.С.,ФМиМ,ассистент,
Егоров В.И.,ИТМО,ассистент,к.н.
Соколов Л.О.,ФИВТ,,
Семенов М.Ю.,ФИТ,,к.н.
Волков З.Т.,ФЭТ,,д.н.
Алексеев Д.С.,ИТМО,доцент,д.н.
Лебедева А.А.,ФЭТ,ассистент,д.н.
Новиков Б.В.,ФФ,ассистент,
Лебедев З.Т.,ФИТ,доцент,к.н.
Соколов З.Т.,ФУПМ,,
Соколов И.К.,ФМиЕН,,к.н.
Семенов В.И.,ФМиМ,профессор,к.н.
Козлов Г.Н.,ФПМИ,доцент,к.н.
Алексеев Д.С.,ФПМИ,доцент,
Кузнецов Л.О.,ИТМО,,к.н.
Попов Е.П.,ИТМО,,
Лебедева Е.П.,ФИВТ,профессор,д.н.
Алексеев А.А.,ФМиМ,,к.н.
Волков Б.В.,ФФ,профессор,д.н.
Волков Б.В.,ФФ,доцент,к.н.
Волков Б.В.,ФФ,ассистент,
Лебедев Д.С.,ФФ,доцент,
Козлов Д.С.,ИТМО,ассистент,к.н.
Смирнов З.Т.,ФМиМ,ассистент,к.н.
Смирнов И.К.,ФПМИ,,
Иванов Ж.Р.,ИТМО,ассистент,к.н.
Егоров Г.Н.,ФРТ,ассистент,к.н.
Соколов М.Ю.,ФМиМ,ассистент,к.н.
Петров Е.П.,ФМиЕН,,к.н.
Лебедева М.Ю.,ФМиЕН,профессор,д.н.
Лебедева Л.О.,ФИТ,ассистент,д.н.
Морозов И.К.,ФПМИ,ассистент,
Иванов Б.В.,ФУПМ,ассистент,д.н.
Иванов Д.С.,ФМиМ,профессор,
Сидоров Л.О.,ФФ,,д.н.
Лебедев И.К.,ИТМО,ассистент,
Егоров Г.Н.,ФФ,ассистент,к.н.
Смирнов И.К.,ФИТ,,
Попов К.М.,ФФ,,
Петров Д.С.,ФПМИ,,д.н.
Смирнов Д.С.,ФМиЕН,ассистент,д.н.
Соколов Г.Н.,ФУПМ,ассистент,д.н.
Козлов Б.В.,ФИВТ,профессор,д.н.
Кузнецов Ж.Р.,ФМиМ,профессор,д.н.
Морозов Г.Н.,ИТМО,профессор,д.н.
Петров З.Т.,ФИВТ,ассистент,к.н.
Волков Г.Н.,ФИТ,доцент,
Морозов Л.О.,ФРТ,,к.н.
Иванов Ж.Р.,ФМиМ,,
Новиков Б.В.,ФИВТ,ассистент,д.н.
Попов Г.Н.,ФИВТ,доцент,д.н.
Козлов Е.П.,ИТМО,доцент,д.н.
Иванов А.А.,ФИТ,,
Алексеев Ж.Р.,ФИВТ,доцент,д.н.
Егоров Б.В.,ФРТ,ассистент,к.н.
Смирнов Д.С.,ИТМО,ассистент,к.н.
Лебедев М.Ю.,ФФ,доцент,д.н.
Семенов Д.С.,ФИВТ,доцент,д.н.
Кузнецов Г.Н.,ИТМО,ассистент,к.н.
Смирнов И.К.,ФРТ,,д.н.
Соколов Е.П.,ФФ,доцент,
Попов З.Т.,ФИТ,ассистент,д.н.
Алексеев Г.Н.,ФИТ,ассистент,к.н.
Петров К.М.,ФЭТ,,
Новиков З.Т.,ФМиМ,,
Кузнецов З.Т.,ФРТ,,
Лебедева З.Т.,ФМиЕН,доцент,
Сидоров В.И.,ФПМИ,доцент,д.н.
Волков М.Ю.,ФЭТ,ассистент,д.н.
Алексеев З.Т.,ФПМИ,ассистент,
Петров Е.П.,ФМиЕН,профессор,
Егоров А.А.,ФМиЕН,ассистент,д.н.
Егоров Е.П.,ФРТ,доцент,к.н.
Иванов Е.П.,ФУПМ,доцент,д.н.
Лебедев Ж.Р.,ИТМО,,д.н.
Попов Ж.Р.,ФИТ,ассистент,
Новиков Ж.Р.,ФИТ,ассистент,к.н.
Сидоров М.Ю.,ФЭТ,,к.н.
Алексеев А.А.,ФПМИ,доцент,д.н.
Морозов Л.О.,ФРТ,ассистент,д.н.
Морозов З.Т.,ФУПМ,,
Соколов З.Т.,ФМиМ,профессор,
Кузнецов Д.С.,ИТМО,профессор,
Егоров Г.Н.,ФЭТ,ассистент,к.н.
Соколов И.К.,ФМиЕН,,
Попов М.Ю.,ФМиМ,профессор,к.н.
Соколов Д.С.,ИТМО,ассистент,к.н.
Егоров К.М.,ФРТ,доцент,
Лебедев З.Т.,ФИВТ,доцент,к.н.
Смирнов Г.Н.,ФРТ,,к.н.
Петров Б.В.,ФМиМ,профессор,д.н.
Алексеев Г.Н.,ФФ,ассистент,д.н.
Лебедева Л.О.,ФИТ,доцент,к.н.
Козлов Л.О.,ФМиЕН,профессор,
Попов А.А.,ФИВТ,доцент,к.н.
Семенов Г.Н.,ФИТ,ассистент,д.н.
Егоров Л.О.,ФИТ,профессор,к.н.
Лебедев Б.В.,ФМиЕН,доцент,к.н.
Алексеев В.И.,ФРТ,доцент,к.н.
Алексеев М.Ю.,ФПМИ,,к.н.
Попов Б.В.,ФИТ,,д.н.
Козлов А.А.,ФИВТ,профессор,к.н.
Козлов И.К.,ФЭТ,ассистент,д.н.
Кузнецов Д.С.,ФИВТ,профессор,
Козлов И.К.,ФМиМ,ассистент,
Сидоров Д.С.,ФУПМ,ассистент,д.н.
Новиков А.А.,ФИВТ,профессор,д.н.
Лебедев Б.В.,ФФ,,к.н.
Семенов Г.Н.,ФМиМ,ассистент,д.н.
Егоров Г.Н.,ФИТ,ассистент,
Попов Д.С.,ФУПМ,доцент,к.н.
Лебедев Е.П.,ФРТ,доцент,д.н.
Петров А.А.,ФИВТ,,к.н.
Сидоров Д.С.,ФФ,ассистент,д.н.
Смирнов З.Т.,ФУПМ,,
Смирнов М.Ю.,ФИТ,профессор,
Соколов И.К.,ФМиМ,доцент,к.н.
Алексеев Б.В.,ФМиМ,ассистент,
Лебедев Б.В.,ФРТ,,
Семенов Б.В.,ИТМО,доцент,д.н.
Смирнов М.Ю.,ФПМИ,профессор,
Волков А.А.,ФИВТ,профессор,к.н.
Петров Ж.Р.,ФФ,профессор,к.н.
Новиков З.Т.,ФРТ,доцент,д.н.
Алексеев Б.В.,ФУПМ,ассистент,к.н.
Попов Г.Н.,ФФ,ассистент,
Морозов Ж.Р.,ИТМО,,д.н.
Смирнов А.А.,ФМиМ,,д.н.
Соколов В.И.,ФПМИ,доцент,
Новиков М.Ю.,ФИТ,профессор,д.н.
Семенов А.А.,ФФ,доцент,
Алексеев Е.П.,ФИТ,ассистент,
Волков З.Т.,ФИВТ,профессор,
Смирнов В.И.,ФУПМ,,к.н.
Лебедева И.К.,ФФ,,к.н.
Лебедев Е.П.,ФИВТ,профессор,к.н.
Иванов Б.В.,ФРТ,доцент,к.н.
Морозов Л.О.,ФУПМ,,к.н.
Лебедев А.А.,ФМиЕН,ассистент,д.н.
Семенов З.Т.,ФМиМ,профессор,д.н.
Морозов Л.О.,ФИТ,,д.н.
Сидоров И.К.,ФЭТ,,к.н.
Алексеев Ж.Р.,ФИВТ,ассистент,д.н.
Алексеев В.И.,ФИТ,,д.н.
Лебедева В.И.,ФМиМ,ассистент,
Сидоров Б.В.,ФЭТ,,
Козлов Б.В.,ФПМИ,,д.н.
Соколов З.Т.,ФМиЕН,,д.н.
Кузнецов Ж.Р.,ФФ,доцент,
Егоров Л.О.,ФПМИ,доцент,к.н.
Кузнецов А.А.,ФМиЕН,ассистент,
Сидоров Б.В.,ФИВТ,профессор,д.н.
Иванов Д.С.,ФПМИ,доцент,
Новиков Б.В.,ФИВТ,доцент,к.н.
Егоров Б.В.,ФЭТ,ассистент,к.н.
Соколов К.М.,ФИВТ,доцент,к.н.
Сидоров В.И.,ФМиМ,профессор,к.н.
Смирнов К.М.,ФПМИ,ассистент,к.н.
Петров И.К.,ФИТ,доцент,к.н.
Лебедев Д.С.,ФМиМ,ассистент,
Иванов Л.О.,ФИТ,доцент,
Волков Г.Н.,ФИТ,доцент,к.н.
Петров М.Ю.,ФЭТ,доцент,
Кузнецов М.Ю.,ФРТ,доцент,
Семенов А.А.,ФИВТ,ассистент,к.н.
Соколов В.И.,ФФ,профессор,
Морозов Л.О.,ФЭТ,,
Смирнов А.А.,ИТМО,профессор,
Лебедев З.Т.,ФИТ,профессор,к.н.
Новиков З.Т.,ФИТ,,д.н.
Морозов З.Т.,ФМиЕН,ассистент,д.н.
Лебедева К.М.,ФПМИ,ассистент,д.н.
Лебедев Г.Н.,ИТМО,профессор,к.н.
Лебедев В.И.,ФЭТ,ассистент,д.н.
Лебедев К.М.,ФФ,,к.н.
Попов А.А.,ФПМИ,доцент,д.н.
Новиков М.Ю.,ФУПМ,доцент,д.н.
Смирнов З.Т.,ФПМИ,ассистент,
Козлов Ж.Р.,ФМиМ,доцент,
Сидоров А.А.,ФПМИ,ассистент,д.н.
Петров К.М.,ФРТ,доцент,
Егоров М.Ю.,ФФ,,д.н.
Петров Б.В.,ФМиЕН,профессор,д.н.
Сидоров Д.С.,ФФ,профессор,
Сидоров А.А.,ФПМИ,доцент,к.н.
Семенов К.М.,ФМиМ,профессор,
Соколов Ж.Р.,ФФ,ассистент,к.н.
Иванов Д.С.,ИТМО,ассистент,к.н.
Егоров А.А.,ФФ,ассистент,д.н.
Смирнов К.М.,ФУПМ,доцент,
Сидоров Б.В.,ИТМО,ассистент,к.н.
Смирнов А.А.,ФФ,профессор,
Соколов М.Ю.,ФМиЕН,,к.н.
Петров Е.П.,ФЭТ,,
Иванов Ж.Р.,ФИТ,ассистент,
Соколов И.К.,ФМиМ,,
Сидоров Д.С.,ФИВТ,профессор,
Козлов И.К.,ФИВТ,ассистент,д.н.
Петров К.М.,ФИВТ,ассистент,
Попов З.Т.,ФРТ,доцент,к.н.
Попов Ж.Р.,ФЭТ,доцент,
Смирнов Л.О.,ФМиМ,ассистент,
Козлов Л.О.,ФИТ,,д.н.
Морозов Л.О.,ФИВТ,ассистент,д.н.
Сидоров Ж.Р.,ФИВТ,профессор,к.н.
Смирнов Е.П.,ФМиЕН,,к.н.
Лебедева Д.С.,ФМиЕН,,д.н.
Егоров Б.В.,ФМиМ,профессор,к.н.
Морозов Е.П.,ФИТ,ассистент,к.н.
Петров А.А.,ФЭТ,,
Новиков М.Ю.,ФПМИ,доцент,
Лебедев А.А.,ФУПМ,доцент,к.н.
Смирнов Ж.Р.,ФМиМ,доцент,д.н.
Петров Е.П.,ФИВТ,профессор,д.н.
Соколов Б.В.,ФЭТ,ассистент,
Иванов И.К.,ФРТ,,
Егоров В.И.,ФИВТ,доцент,
Егоров А.А.,ФПМИ,,к.н.
Попов Б.В.,ФПМИ,ассистент,д.н.
Иванов Д.С.,ФЭТ,профессор,д.н.
Волков К.М.,ФФ,,д.н.
Волков В.И.,ФФ,ассистент,д.н.
Новиков А.А.,ФФ,ассистент,д.н.
Алексеев И.К.,ФМиМ,,д.н.
Волков Д.С.,ФИТ,,
Иванов Л.О.,ФЭТ,ассистент,д.н.
Морозов В.И.,ФФ,профессор,д.н.
Новиков З.Т.,ФРТ,ассистент,к.н.
Сидоров М.Ю.,ФПМИ,доцент,д.н.
Петров Д.С.,ФУПМ,профессор,
Морозов Л.О.,ИТМО,профессор,к.н.
Соколов Л.О.,ФЭТ,ассистент,
Волков Е.П.,ФПМИ,профессор,
Алексеев Е.П.,ФМиМ,,
Лебедев Г.Н.,ФУПМ,ассистент,
Лебедев Г.Н.,ФФ,,
Лебедева Е.П.,ФИВТ,,
Морозов В.И.,ФРТ,ассистент,
Смирнов Д.С.,ФУПМ,профессор,к.н.
Петров Д.С.,ФУПМ,профессор,д.н.
Алексеев К.М.,ФИТ,,к.н.
Петров Б.В.,ФФ,доцент,к.н.
Новиков Ж.Р.,ФИВТ,профессор,к.н.
Новиков А.А.,ФМиМ,доцент,к.н.
Сидоров Б.В.,ФПМИ,ассистент,
Петров И.К.,ФМиМ,,к.н.
Новиков К.М.,ИТМО,профессор,
Егоров Б.В.,ФПМИ,доцент,
Егоров В.И.,ФМиЕН,ассистент,к.н.
Волков Е.П.,ФЭТ,доцент,к.н.
Сидоров З.Т.,ФЭТ,профессор,к.н.
Семенов В.И.,ФПМИ,,к.н.
Смирнов Д.С.,ФУПМ,профессор,к.н.
Смирнов З.Т.,ФЭТ,профессор,к.н.
Волков Ж.Р.,ФФ,,
Семенов М.Ю.,ФФ,профессор,
Лебедев Е.П.,ФУПМ,ассистент,д.н.
Попов Е.П.,ФУПМ,,
Алексеев Г.Н.,ФЭТ,доцент,к.н.
Новиков А.А.,ФЭТ,ассистент,к.н.
Морозов З.Т.,ФПМИ,профессор,д.н.
Новиков И.К.,ФИТ,ассистент,к.н.
Лебедева Д.С.,ФПМИ,,
Морозов И.К.,ФУПМ,ассистент,
Соколов К.М.,ФМиМ,профессор,
Кузнецов М.Ю.,ИТМО,,
Смирнов М.Ю.,ФУПМ,профессор,д.н.
Новиков Е.П.,ФРТ,профессор,
Волков Г.Н.,ФПМИ,профессор,к.н.
Смирнов Ж.Р.,ИТМО,,
Егоров З.Т.,ИТМО,,
Семенов Б.В.,ФИТ,доцент,к.н.
Волков З.Т.,ФФ,ассистент,д.н.
Лебедев Б.В.,ФЭТ,,д.н.
Соколов Б.В.,ФФ,доцент,
Егоров Л.О.,ФМиМ,профессор,
Сидоров Б.В.,ФФ,,
Смирнов А.А.,ФИТ,профессор,к.н.
Волков И.К.,ФЭТ,ассистент,д.н.
Смирнов А.А.,ФИВТ,профессор,к.н.
Новиков Е.П.,ФИТ,профессор,к.н.
Козлов В.И.,ФФ,ассистент,
Алексеев К.М.,ФМиЕН,доцент,д.н.
Лебедева И.К.,ФМиМ,профессор,
Лебедева Л.О.,ФЭТ,профессор,к.н.
Лебедева М.Ю.,ИТМО,доцент,к.н.
Иванов В.И.,ФМиМ,,д.н.
Лебедев А.А.,ФПМИ,доцент,к.н.
Козлов М.Ю.,ФУПМ,ассистент,д.н.
Алексеев И.К.,ФМиМ,доцент,к.н.
Попов И.К.,ФМиМ,ассистент,
Алексеев Е.П.,ИТМО,доцент,
Морозов Д.С.,ФМиМ,,д.н.
Кузнецов З.Т.,ФУПМ,ассистент,
Соколов Г.Н.,ФРТ,профессор,
Алексеев Д.С.,ФМиМ,ассистент,д.н.
Морозов Б.В.,ФЭТ,ассистент,д.н.
Сидоров В.И.,ФИВТ,,
Сидоров Л.О.,ФИТ,профессор,к.н.
Петров Е.П.,ФРТ,профессор,
Новиков Ж.Р.,ФЭТ,,к.н.
Сидоров Ж.Р.,ИТМО,,
Егоров Г.Н.,ФУПМ,доцент,д.н.
Лебедева Б.В.,ФИТ,ассистент,
Егоров В.И.,ФФ,,д.н.
Волков К.М.,ФФ,ассистент,д.н.
Козлов И.К.,ФИТ,профессор,к.н.
Лебедев В.И.,ФИТ,,д.н.
Соколов М.Ю.,ФИВТ,,
Егоров Б.В.,ФМиМ,профессор,к.н.
Попов Л.О.,ФУПМ,профессор,д.н.
Морозов М.Ю.,ФРТ,ассистент,д.н.
Егоров А.А.,ФФ,доцент,
Егоров Е.П.,ФУПМ,профессор,
Соколов Е.П.,ФФ,доцент,к.н.
Попов М.Ю.,ИТМО,,д.н.
Волков Е.П.,ФФ,,
Егоров К.М.,ФРТ,доцент,д.н.
Кузнецов Л.О.,ИТМО,профессор,к.н.
Козлов Ж.Р.,ФФ,,
Соколов З.Т.,ФЭТ,доцент,
Семенов З.Т.,ФФ,,д.н.
Лебедева Е.П.,ФПМИ,ассистент,
Семенов М.Ю.,ФМиЕН,профессор,
Егоров Е.П.,ФМиЕН,,к.н.
Лебедев И.К.,ИТМО,доцент,к.н.
Алексеев Г.Н.,ФРТ,профессор,д.н.
Кузнецов А.А.,ФУПМ,доцент,д.н.
Алексеев Л.О.,ФРТ,доцент,к.н.
Смирнов З.Т.,ФИТ,ассистент,к.н.
Лебедев Г.Н.,ФМиЕН,профессор,
Соколов К.М.,ФУПМ,,к.н.
Соколов К.М.,ФИВТ,ассистент,
Семенов Ж.Р.,ФРТ,доцент,к.н.
Иванов А.А.,ФРТ,ассистент,к.н.
Сидоров К.М.,ФМиМ,,
Кузнецов И.К.,ФИВТ,ассистент,
Соколов М.Ю.,ФУПМ,доцент,д.н.
Лебедева М.Ю.,ФЭТ,доцент,
Волков Л.О.,ФПМИ,доцент,
Морозов В.И.,ФФ,ассистент,
Волков Б.В.,ФИВТ,профессор,к.н.
Волков Е.П.,ИТМО,,к.н.
Егоров Ж.Р.,ФФ,доцент,д.н.
Кузнецов Ж.Р.,ФЭТ,ассистент,
Лебедев В.И.,ФМиЕН,профессор,
Лебедев К.М.,ФМиМ,профессор,
Попов В.И.,ФРТ,доцент,
Семенов Л.О.,ФИТ,,
Попов К.М.,ФРТ,доцент,к.н.
Козлов А.А.,ФМиЕН,профессор,д.н.
Новиков И.К.,ФРТ,,
Новиков М.Ю.,ФИТ,доцент,
Волков Д.С.,ФПМИ,ассистент,д.н.
Козлов М.Ю.,ФМиМ,доцент,д.н.
Козлов Г.Н.,ФМиЕН,профессор,д.н.
Иванов К.М.,ФИТ,профессор,
Волков Л.О.,ФМиЕН,,
Алексеев Л.О.,ФМиЕН,доцент,д.н.
Иванов А.А.,ФУПМ,ассистент,
Кузнецов Е.П.,ФМиЕН,доцент,д.н.
Соколов Е.П.,ФМиМ,ассистент,д.н.
Лебедев З.Т.,ФМиМ,профессор,
Волков Ж.Р.,ФИТ,доцент,д.н.
Морозов Е.П.,ФИВТ,ассистент,д.н.
Смирнов А.А.,ФИТ,доцент,д.н.
Егоров Б.В.,ИТМО,профессор,к.н.
Новиков К.М.,ФРТ,ассистент,д.н.
Алексеев Л.О.,ФМиЕН,профессор,к.н.
Соколов Д.С.,ФМиМ,ассистент,
Козлов Б.В.,ФИВТ,доцент,
Волков Е.П.,ФФ,ассистент,к.н.
Семенов Г.Н.,ИТМО,,д.н.
Иванов Б.В.,ФФ,доцент,д.н.
Семенов Б.В.,ФМиМ,профессор,
Алексеев З.Т.,ФРТ,доцент,к.н.
Лебедев Ж.Р.,ФМиЕН,доцент,
Лебедев Л.О.,ФИВТ,профессор,
Сидоров И.К.,ФПМИ,,
Волков Д.С.,ФРТ,доцент,д.н.
Соколов З.Т.,ФИВТ,профессор,
Волков В.И.,ФЭТ,доцент,к.н.
Соколов А.А.,ФРТ,ассистент,к.н.
Иванов И.К.,ФМиМ,доцент,
Алексеев Г.Н.,ФИВТ,,к.н.
Кузнецов А.А.,ФМиЕН,,д.н.
Алексеев Г.Н.,ИТМО,,к.н.
Петров Е.П.,ФМиМ,ассистент,
Егоров М.Ю.,ФМиМ,ассистент,д.н.
Соколов И.К.,ИТМО,доцент,
Морозов Б.В.,ФМиЕН,,д.н.
Сидоров А.А.,ФИТ,профессор,к.н.
Кузнецов А.А.,ФМиМ,доцент,
Сидоров Б.В.,ФИТ,доцент,
Козлов Е.П.,ФФ,,к.н.
Новиков Г.Н.,ИТМО,доцент,к.н.
Семенов В.И.,ФМиЕН,,
Смирнов Е.П.,ФЭТ,доцент,д.н.
Смирнов А.А.,ФМиМ,профессор,д.н.
Иванов Д.С.,ФУПМ,ассистент,
Алексеев Ж.Р.,ФФ,профессор,д.н.
Смирнов Г.Н.,ФРТ,доцент,к.н.
Лебедева Ж.Р.,ФУПМ,ассистент,к.н.
Новиков В.И.,ИТМО,ассистент,д.н.
Лебедева Г.Н.,ФЭТ,,д.н.
Лебедева З.Т.,ФФ,ассистент,д.н.
Лебедев И.К.,ФИВТ,профессор,
Егоров Л.О.,ФМиЕН,профессор,к.н.
Сидоров И.К.,ФМиЕН,,
Козлов Б.В.,ФИВТ,профессор,
Петров В.И.,ФИВТ,ассистент,д.н.
Семенов А.А.,ФМиЕН,профессор,д.н.
Новиков З.Т.,ФЭТ,,
Попов В.И.,ФРТ,доцент,д.н.
Новиков А.А.,ФПМИ,профессор,к.н.
Семенов А.А.,ФУПМ,,к.н.
Кузнецов Г.Н.,ФИТ,доцент,
Петров Г.Н.,ФМиЕН,ассистент,
Семенов Л.О.,ФИТ,профессор,
Кузнецов Ж.Р.,ФЭТ,ассистент,д.н.
Иванов Б.В.,ФМиЕН,доцент,д.н.
Лебедев Г.Н.,ФЭТ,доцент,
Сидоров Ж.Р.,ФУПМ,,
Попов К.М.,ФИВТ,,д.н.
Егоров Е.П.,ФИТ,,д.н.
Смирнов К.М.,ФМиМ,,к.н.
Петров Б.В.,ФИВТ,профессор,к.н.
Козлов Ж.Р.,ФУПМ,доцент,
Смирнов З.Т.,ФМиМ,,
Соколов В.И.,ФИВТ,,к.н.
Морозов Д.С.,ИТМО,профессор,к.н.
Лебедева В.И.,ФЭТ,ассистент,
Иванов И.К.,ФИВТ,профессор,д.н.
Иванов И.К.,ФИТ,,
Семенов А.А.,ФПМИ,профессор,
Иванов М.Ю.,ФИТ,профессор,д.н.
Козлов Е.П.,ФМиМ,доцент,к.н.
Волков Д.С.,ФМиМ,,к.н.
Соколов Г.Н.,ФРТ,,
Попов Д.С.,ИТМО,,д.н.
Козлов К.М.,ФРТ,доцент,д.н.
Козлов З.Т.,ФМиЕН,доцент,к.н.
Сидоров К.М.,ФУПМ,доцент,д.н.
Петров В.И.,ФИТ,доцент,
Семенов Л.О.,ФПМИ,ассистент,д.н.
Иванов Б.В.,ФИТ,доцент,д.н.
Семенов А.А.,ФИТ,доцент,
Лебедев З.Т.,ФРТ,,к.н.
Лебедева М.Ю.,ФМиЕН,доцент,д.н.
Попов М.Ю.,ФФ,профессор,
Сидоров Ж.Р.,ФМиЕН,,д.н.
Волков К.М.,ФИТ,ассистент,
Лебедева И.К.,ФПМИ,доцент,к.н.
Алексеев Л.О.,ФЭТ,профессор,д.н.
Лебедев Д.С.,ФМиМ,профессор,д.н.
Соколов Б.В.,ФИТ,профессор,
Новиков Д.С.,ФФ,ассистент,
Лебедева З.Т.,ФЭТ,доцент,к.н.
Алексеев А.А.,ФУПМ,доцент,
Петров Е.П.,ФУПМ,ассистент,к.н.
Новиков Б.В.,ФМиЕН,доцент,к.н.
Лебедев Д.С.,ИТМО,профессор,к.н.
Соколов З.Т.,ФИТ,доцент,к.н.
Петров Д.С.,ФЭТ,профессор,к.н.
Иванов М.Ю.,ФПМИ,,д.н.
Петров М.Ю.,ФМиМ,,д.н.
Смирнов К.М.,ИТМО,профессор,к.н.
Лебедев Б.В.,ИТМО,доцент,к.н.
Кузнецов Е.П.,ФМиМ,ассистент,д.н.
Лебедев Б.В.,ФУПМ,,д.н.
Кузнецов Е.П.,ФМиЕН,ассистент,к.н.
Лебедева Г.Н.,ФФ,доцент,
Лебедев Б.В.,ФПМИ,доцент,к.н.
Кузнецов В.И.,ФЭТ,ассистент,
Кузнецов М.Ю.,ФПМИ,ассистент,д.н.
Иванов Г.Н.,ФИВТ,профессор,к.н.
Егоров К.М.,ФРТ,,
Семенов Ж.Р.,ФФ,ассистент,к.н.
Петров А.А.,ФПМИ,профессор,к.н.
Кузнецов К.М.,ФФ,профессор,к.н.
Морозов Б.В.,ФПМИ,ассистент,
Петров Б.В.,ФМиЕН,,к.н.
Лебедева И.К.,ФУПМ,профессор,к.н.
Волков Д.С.,ФРТ,,к.н.
Морозов Д.С.,ФМиЕН,доцент,к.н.
Сидоров Е.П.,ФМиМ,профессор,к.н.
Петров Б.В.,ФФ,доцент,
Попов А.А.,ФИВТ,профессор,д.н.
Егоров К.М.,ФМиМ,,д.н.
Лебедев Е.П.,ФУПМ,,д.н.
Петров Б.В.,ФИТ,,д.н.
Соколов М.Ю.,ФЭТ,доцент,д.н.
Волков З.Т.,ФПМИ,доцент,д.н.
Лебедева И.К.,ФУПМ,,
Петров Г.Н.,ФЭТ,,д.н.
Петров В.И.,ФМиЕН,ассистент,
